Data;hora;Tempo(s);Vazão(L/min);Pressão(bar);Frequência(hz);DutyCycle (%)
21/12/2023;11:02:17;0;0.00;0.04;5.03;10
21/12/2023;11:02:19;2;-0.90;0.03;5.03;10
21/12/2023;11:02:22;4;-0.90;0.02;5.04;10
21/12/2023;11:02:25;6;-0.90;0.03;5.03;10
21/12/2023;11:02:27;8;-0.90;0.03;5.03;10
21/12/2023;11:02:30;10;-0.90;0.03;5.03;10
21/12/2023;11:02:32;12;-0.90;0.03;5.03;10
21/12/2023;11:02:35;14;0.00;0.03;5.04;10
21/12/2023;11:02:38;16;-0.90;0.03;5.03;10
21/12/2023;11:02:40;18;-0.90;0.03;5.03;10
21/12/2023;11:02:43;20;-0.90;0.03;5.03;10
21/12/2023;11:02:45;22;-0.90;0.03;5.04;10
21/12/2023;11:02:48;24;-0.90;0.03;5.03;10
21/12/2023;11:02:51;26;-0.90;0.03;5.04;10
21/12/2023;11:02:53;28;0.00;0.03;5.04;10
21/12/2023;11:02:56;30;-0.90;0.68;5.03;10
21/12/2023;11:02:58;32;-0.40;2.74;5.04;10
21/12/2023;11:03:01;34;1.73;3.57;5.03;10
21/12/2023;11:03:04;36;0.29;3.53;5.03;10
21/12/2023;11:03:06;38;0.16;3.52;5.04;10
21/12/2023;11:03:09;40;0.10;3.51;5.03;10
21/12/2023;11:03:11;42;0.10;3.52;5.03;10
21/12/2023;11:03:14;44;0.00;3.49;5.04;10
21/12/2023;11:03:17;46;0.10;3.48;5.04;10
21/12/2023;11:03:19;48;0.04;3.48;5.03;10
21/12/2023;11:03:22;50;0.10;3.49;5.03;10
21/12/2023;11:03:24;52;0.10;3.48;5.04;10
21/12/2023;11:03:27;54;0.10;3.45;5.03;10
21/12/2023;11:03:30;56;0.04;3.48;5.03;10
21/12/2023;11:03:32;58;0.00;3.47;5.03;10
21/12/2023;11:03:35;60;0.10;3.47;5.03;10
21/12/2023;11:03:37;62;0.04;3.45;5.03;10
21/12/2023;11:03:40;64;0.10;3.45;5.04;10
21/12/2023;11:03:43;66;0.04;3.45;5.03;10
21/12/2023;11:03:45;68;0.10;3.45;5.03;10
21/12/2023;11:03:48;70;0.10;3.47;5.03;10
21/12/2023;11:03:50;72;0.00;3.45;5.03;10
21/12/2023;11:03:53;74;0.04;3.47;5.04;10
21/12/2023;11:03:56;76;0.10;3.47;5.03;10
21/12/2023;11:03:58;78;0.10;3.44;5.03;10
21/12/2023;11:04:01;80;0.04;3.45;5.03;10
21/12/2023;11:04:03;82;0.10;3.44;5.03;10
21/12/2023;11:04:06;84;0.04;3.44;5.04;10
21/12/2023;11:04:09;86;0.00;3.43;5.04;10
21/12/2023;11:04:11;88;0.10;3.43;5.03;10
21/12/2023;11:04:14;90;0.04;3.44;5.03;10
21/12/2023;11:04:16;92;0.10;3.43;5.04;10
21/12/2023;11:04:19;94;0.04;3.43;5.03;10
21/12/2023;11:04:22;96;0.10;3.43;5.03;10
21/12/2023;11:04:24;98;0.04;3.43;5.03;10
21/12/2023;11:04:27;100;0.10;3.43;5.03;10
21/12/2023;11:04:29;102;0.00;3.43;5.03;10
21/12/2023;11:04:32;104;0.04;3.41;5.03;10
21/12/2023;11:04:35;106;0.10;3.43;5.03;10
21/12/2023;11:04:37;108;0.10;3.40;5.03;10
21/12/2023;11:04:40;110;0.10;3.38;5.03;20
21/12/2023;11:04:42;112;0.16;3.39;5.04;20
21/12/2023;11:04:45;114;0.10;3.39;5.03;20
21/12/2023;11:04:48;116;0.00;3.40;5.03;20
21/12/2023;11:04:50;118;0.16;3.40;5.03;20
21/12/2023;11:04:53;120;0.16;3.40;5.03;20
21/12/2023;11:04:55;122;0.10;3.39;5.03;20
21/12/2023;11:04:58;124;0.10;3.39;5.03;20
21/12/2023;11:05:01;126;0.16;3.38;5.04;20
21/12/2023;11:05:03;128;0.10;3.38;5.03;20
21/12/2023;11:05:06;130;0.00;3.38;5.03;20
21/12/2023;11:05:08;132;0.16;3.41;5.04;20
21/12/2023;11:05:11;134;0.10;3.39;5.03;20
21/12/2023;11:05:14;136;0.16;3.38;5.04;20
21/12/2023;11:05:16;138;0.16;3.38;5.03;20
21/12/2023;11:05:19;140;0.10;3.38;5.03;20
21/12/2023;11:05:21;142;0.16;3.39;5.03;20
21/12/2023;11:05:24;144;0.00;3.38;5.03;20
21/12/2023;11:05:27;146;0.10;3.38;5.03;20
21/12/2023;11:05:29;148;0.10;3.40;5.03;20
21/12/2023;11:05:32;150;0.16;3.40;5.03;20
21/12/2023;11:05:34;152;0.16;3.39;5.04;20
21/12/2023;11:05:37;154;0.10;3.39;5.03;20
21/12/2023;11:05:40;156;0.16;3.39;5.03;30
21/12/2023;11:05:42;158;0.00;3.41;5.03;30
21/12/2023;11:05:45;160;0.16;3.38;5.04;30
21/12/2023;11:05:47;162;0.16;3.36;5.03;30
21/12/2023;11:05:50;164;0.16;3.36;5.03;30
21/12/2023;11:05:53;166;0.23;3.36;5.04;30
21/12/2023;11:05:55;168;0.16;3.36;5.03;30
21/12/2023;11:05:58;170;0.23;3.36;5.03;30
21/12/2023;11:06:00;172;0.00;3.38;5.03;30
21/12/2023;11:06:03;174;0.16;3.36;5.03;30
21/12/2023;11:06:06;176;0.23;3.36;5.04;30
21/12/2023;11:06:08;178;0.16;3.36;5.03;30
21/12/2023;11:06:11;180;0.23;3.38;5.03;30
21/12/2023;11:06:13;182;0.16;3.36;5.03;30
21/12/2023;11:06:16;184;0.16;3.41;5.03;30
21/12/2023;11:06:19;186;0.23;3.49;5.04;30
21/12/2023;11:06:21;188;0.00;3.49;5.03;30
21/12/2023;11:06:24;190;0.23;3.49;5.03;30
21/12/2023;11:06:26;192;0.23;3.48;5.03;30
21/12/2023;11:06:29;194;0.16;3.49;5.03;30
21/12/2023;11:06:32;196;0.23;3.48;5.04;30
21/12/2023;11:06:34;198;0.23;3.48;5.04;30
21/12/2023;11:06:37;200;0.23;3.51;5.03;30
21/12/2023;11:06:39;202;0.00;3.49;5.03;30
21/12/2023;11:06:42;204;0.23;3.51;5.03;30
21/12/2023;11:06:45;206;0.16;3.48;5.03;30
21/12/2023;11:06:47;208;0.23;3.47;5.03;30
21/12/2023;11:06:50;210;0.23;3.49;5.03;30
21/12/2023;11:06:52;212;0.23;3.49;5.03;30
21/12/2023;11:06:55;214;0.23;3.49;5.03;30
21/12/2023;11:06:58;216;0.00;3.48;5.03;30
21/12/2023;11:07:00;218;0.23;3.48;5.04;30
21/12/2023;11:07:03;220;0.16;3.49;5.03;30
21/12/2023;11:07:05;222;0.23;3.49;5.03;30
21/12/2023;11:07:08;224;0.23;3.48;5.03;30
21/12/2023;11:07:11;226;0.23;3.48;5.03;30
21/12/2023;11:07:13;228;0.23;3.49;5.03;30
21/12/2023;11:07:16;230;0.00;3.47;5.04;30
21/12/2023;11:07:18;232;0.23;3.47;5.03;40
21/12/2023;11:07:21;234;0.16;3.44;5.03;40
21/12/2023;11:07:24;236;0.29;3.47;5.03;40
21/12/2023;11:07:26;238;0.29;3.45;5.04;40
21/12/2023;11:07:29;240;0.29;3.48;5.03;40
21/12/2023;11:07:31;242;0.23;3.49;5.03;40
21/12/2023;11:07:34;244;0.29;3.44;5.03;40
21/12/2023;11:07:37;246;0.00;3.45;5.03;40
21/12/2023;11:07:39;248;0.29;3.47;5.04;40
21/12/2023;11:07:42;250;0.29;3.48;5.03;40
21/12/2023;11:07:44;252;0.29;3.45;5.04;40
21/12/2023;11:07:47;254;0.29;3.47;5.03;40
21/12/2023;11:07:50;256;0.29;3.48;5.03;40
21/12/2023;11:07:52;258;0.29;3.48;5.03;40
21/12/2023;11:07:55;260;0.00;3.45;5.03;40
21/12/2023;11:07:57;262;0.29;3.45;5.03;40
21/12/2023;11:08:00;264;0.29;3.45;5.03;40
21/12/2023;11:08:03;266;0.29;3.47;5.04;40
21/12/2023;11:08:05;268;0.29;3.45;5.03;40
21/12/2023;11:08:08;270;0.23;3.45;5.03;40
21/12/2023;11:08:10;272;0.29;3.47;5.03;40
21/12/2023;11:08:13;274;0.00;3.45;5.03;40
21/12/2023;11:08:16;276;0.29;3.45;5.04;40
21/12/2023;11:08:18;278;0.29;3.47;5.03;40
21/12/2023;11:08:21;280;0.29;3.45;5.03;40
21/12/2023;11:08:23;282;0.29;3.45;5.03;40
21/12/2023;11:08:26;284;0.29;3.45;5.03;40
21/12/2023;11:08:29;286;0.29;3.44;5.03;40
21/12/2023;11:08:31;288;0.00;3.45;5.03;40
21/12/2023;11:08:34;290;0.29;3.45;5.03;40
21/12/2023;11:08:36;292;0.29;3.45;5.03;40
21/12/2023;11:08:39;294;0.23;3.45;5.03;40
21/12/2023;11:08:42;296;0.29;3.45;5.03;40
21/12/2023;11:08:44;298;0.29;3.45;5.03;40
21/12/2023;11:08:47;300;0.29;3.45;5.03;40
21/12/2023;11:08:49;302;0.00;3.45;5.04;40
21/12/2023;11:08:52;304;0.29;3.45;5.03;40
21/12/2023;11:08:55;306;0.29;3.44;5.03;40
21/12/2023;11:08:57;308;0.29;3.44;5.03;40
21/12/2023;11:09:00;310;0.29;3.47;5.03;40
21/12/2023;11:09:02;312;0.29;3.45;5.03;40
21/12/2023;11:09:05;314;0.29;3.43;5.03;40
21/12/2023;11:09:07;316;0.00;3.43;5.03;50
21/12/2023;11:09:10;318;0.35;3.43;5.04;50
21/12/2023;11:09:13;320;0.35;3.43;5.04;50
21/12/2023;11:09:15;322;0.29;3.45;5.03;50
21/12/2023;11:09:18;324;0.35;3.43;5.03;50
21/12/2023;11:09:20;326;0.35;3.45;5.03;50
21/12/2023;11:09:23;328;0.35;3.43;5.03;50
21/12/2023;11:09:26;330;0.35;3.49;5.03;50
21/12/2023;11:09:28;332;0.00;3.43;5.03;50
21/12/2023;11:09:31;334;0.35;3.43;5.03;50
21/12/2023;11:09:34;336;0.35;3.44;5.03;50
21/12/2023;11:09:36;338;0.35;3.44;5.03;50
21/12/2023;11:09:39;340;0.35;3.44;5.03;50
21/12/2023;11:09:41;342;0.35;3.44;5.03;50
21/12/2023;11:09:44;344;0.35;3.43;5.04;50
21/12/2023;11:09:47;346;0.00;3.45;5.03;50
21/12/2023;11:09:49;348;0.35;3.48;5.03;50
21/12/2023;11:09:52;350;0.35;3.41;5.03;50
21/12/2023;11:09:54;352;0.35;3.41;5.03;50
21/12/2023;11:09:57;354;0.35;3.41;5.03;50
21/12/2023;11:10:00;356;0.29;3.41;5.03;50
21/12/2023;11:10:02;358;0.35;3.41;5.04;50
21/12/2023;11:10:05;360;0.35;3.47;5.03;50
21/12/2023;11:10:08;362;0.00;3.41;5.03;60
21/12/2023;11:10:10;364;0.41;3.41;5.04;60
