Data;hora;Tempo(s);Vazão(L/min);Pressão(bar);Frequência(hz);DutyCycle (%)
22/12/2023;16:46:03;178;0.46;2.07;5.03;16.02
22/12/2023;16:46:06;180;0.46;2.07;5.03;16.02
22/12/2023;16:46:08;182;0.46;2.06;5.03;16.02
22/12/2023;16:46:11;184;0.46;2.06;5.03;16.02
22/12/2023;16:46:14;186;0.46;2.06;5.03;16.02
22/12/2023;16:46:16;188;0.46;2.06;5.03;16.02
22/12/2023;16:46:19;190;0.46;2.07;5.03;16.02
22/12/2023;16:46:21;192;0.00;2.06;5.03;16.02
22/12/2023;16:46:24;194;0.46;2.07;5.03;16.02
22/12/2023;16:46:27;196;0.46;2.06;5.03;16.02
22/12/2023;16:46:29;198;0.46;2.06;5.03;16.02
22/12/2023;16:46:32;200;0.46;2.07;5.03;16.02
22/12/2023;16:46:34;202;0.46;2.06;5.03;16.02
22/12/2023;16:46:37;204;0.46;2.07;5.03;16.02
22/12/2023;16:46:40;206;0.00;2.07;5.03;16.02
22/12/2023;16:46:42;208;0.46;2.07;5.03;16.02
22/12/2023;16:46:45;210;0.46;2.10;5.03;16.02
22/12/2023;16:46:47;212;0.46;2.10;5.03;16.02
22/12/2023;16:46:50;214;0.46;2.10;5.03;16.02
22/12/2023;16:46:53;216;0.46;2.11;5.03;16.02
22/12/2023;16:46:55;218;0.41;2.14;5.03;23.83
22/12/2023;16:46:58;220;0.00;2.13;5.03;23.83
22/12/2023;16:47:00;222;0.46;2.13;5.03;23.83
22/12/2023;16:47:03;224;0.46;2.13;5.03;23.83
22/12/2023;16:47:06;226;0.41;2.11;5.03;23.83
22/12/2023;16:47:08;228;0.46;2.11;5.03;23.83
22/12/2023;16:47:11;230;0.41;2.10;5.03;23.83
22/12/2023;16:47:13;232;0.46;2.13;5.03;23.83
22/12/2023;16:47:16;234;0.00;2.13;5.03;23.83
22/12/2023;16:47:19;236;0.46;2.14;5.03;23.83
22/12/2023;16:47:21;238;0.41;2.13;5.03;23.83
22/12/2023;16:47:24;240;0.46;2.13;5.03;23.83
22/12/2023;16:47:26;242;0.46;2.13;5.03;23.83
22/12/2023;16:47:29;244;0.41;2.11;5.03;23.83
22/12/2023;16:47:32;246;0.46;2.13;5.03;23.83
22/12/2023;16:47:34;248;0.00;2.13;5.03;23.83
22/12/2023;16:47:37;250;0.41;2.11;5.03;23.83
22/12/2023;16:47:39;252;0.46;2.10;5.03;32.03
22/12/2023;16:47:42;254;0.41;2.23;5.03;32.03
22/12/2023;16:47:45;256;0.41;2.18;5.03;32.03
22/12/2023;16:47:47;258;0.46;2.15;5.03;32.03
22/12/2023;16:47:50;260;0.41;2.15;5.03;32.03
22/12/2023;16:47:52;262;0.41;2.15;5.03;32.03
22/12/2023;16:47:55;264;0.00;2.14;5.03;32.03
22/12/2023;16:47:58;266;0.41;2.15;5.03;32.03
22/12/2023;16:48:00;268;0.41;2.15;5.03;32.03
22/12/2023;16:48:03;270;0.46;2.16;5.03;32.03
22/12/2023;16:48:05;272;0.41;2.15;5.03;32.03
22/12/2023;16:48:08;274;0.41;2.13;5.03;32.03
22/12/2023;16:48:11;276;0.41;2.11;5.03;32.03
22/12/2023;16:48:13;278;0.00;2.13;5.03;32.03
22/12/2023;16:48:16;280;0.41;2.11;5.03;32.03
22/12/2023;16:48:18;282;0.41;2.11;5.03;32.03
22/12/2023;16:48:21;284;0.41;2.11;5.03;32.03
22/12/2023;16:48:24;286;0.36;2.11;5.03;39.84
22/12/2023;16:48:26;288;0.41;2.11;5.03;39.84
22/12/2023;16:48:29;290;0.41;2.14;5.03;39.84
22/12/2023;16:48:31;292;0.00;2.13;5.03;39.84
22/12/2023;16:48:34;294;0.41;2.13;5.03;39.84
22/12/2023;16:48:37;296;0.36;2.14;5.03;39.84
22/12/2023;16:48:39;298;0.41;2.13;5.03;39.84
22/12/2023;16:48:42;300;0.36;2.33;5.03;39.84
22/12/2023;16:48:44;302;0.36;2.33;5.03;39.84
22/12/2023;16:48:47;304;0.41;2.19;5.03;39.84
22/12/2023;16:48:50;306;0.00;2.19;5.03;39.84
22/12/2023;16:48:52;308;0.36;2.19;5.03;39.84
22/12/2023;16:48:55;310;0.41;2.20;5.03;39.84
22/12/2023;16:48:57;312;0.36;2.22;5.03;39.84
22/12/2023;16:49:00;314;0.36;2.19;5.03;39.84
22/12/2023;16:49:03;316;0.41;2.19;5.03;39.84
22/12/2023;16:49:05;318;0.36;2.18;5.03;39.84
22/12/2023;16:49:08;320;0.41;2.18;5.03;39.84
22/12/2023;16:49:10;322;0.00;2.19;5.03;39.84
22/12/2023;16:49:13;324;0.36;2.19;5.03;39.84
22/12/2023;16:49:16;326;0.41;2.19;5.03;39.84
22/12/2023;16:49:18;328;0.36;2.20;5.03;39.84
22/12/2023;16:49:21;330;0.41;2.19;5.03;39.84
22/12/2023;16:49:23;332;0.36;2.20;5.03;39.84
22/12/2023;16:49:26;334;0.36;2.15;5.03;39.84
22/12/2023;16:49:29;336;0.00;2.13;5.03;39.84
22/12/2023;16:49:31;338;0.41;2.13;5.03;39.84
22/12/2023;16:49:34;340;0.36;2.13;5.03;39.84
22/12/2023;16:49:36;342;0.36;2.11;5.03;39.84
22/12/2023;16:49:39;344;0.36;2.10;5.03;39.84
22/12/2023;16:49:42;346;0.36;2.11;5.03;39.84
22/12/2023;16:49:44;348;0.36;2.10;5.03;39.84
22/12/2023;16:49:47;350;0.00;2.10;5.03;39.84
22/12/2023;16:49:49;352;0.36;2.09;5.03;39.84
22/12/2023;16:49:52;354;0.36;2.11;5.03;39.84
22/12/2023;16:49:55;356;0.36;2.11;5.03;39.84
22/12/2023;16:49:57;358;0.36;2.11;5.03;39.84
22/12/2023;16:50:00;360;0.41;2.10;5.03;39.84
22/12/2023;16:50:02;362;0.36;2.11;5.03;39.84
22/12/2023;16:50:05;364;0.00;2.11;5.03;39.84
22/12/2023;16:50:08;366;0.36;2.10;5.03;39.84
22/12/2023;16:50:10;368;0.36;2.10;5.03;39.84
22/12/2023;16:50:13;370;0.36;2.10;5.03;47.66
22/12/2023;16:50:15;372;0.36;2.13;5.03;47.66
22/12/2023;16:50:18;374;0.36;2.22;5.03;47.66
22/12/2023;16:50:21;376;0.36;2.19;5.03;47.66
22/12/2023;16:50:23;378;0.00;2.19;5.03;47.66
22/12/2023;16:50:26;380;0.31;2.18;5.03;47.66
22/12/2023;16:50:28;382;0.36;2.18;5.03;47.66
22/12/2023;16:50:31;384;0.31;2.19;5.03;47.66
22/12/2023;16:50:34;386;0.36;2.20;5.03;47.66
22/12/2023;16:50:36;388;0.31;2.19;5.03;47.66
22/12/2023;16:50:39;390;0.36;2.27;5.03;47.66
22/12/2023;16:50:41;392;0.36;2.20;5.03;47.66
22/12/2023;16:50:44;394;0.00;2.22;5.03;47.66
22/12/2023;16:50:47;396;0.31;2.18;5.03;47.66
22/12/2023;16:50:49;398;0.31;2.13;5.03;47.66
22/12/2023;16:50:52;400;0.31;2.13;5.03;47.66
22/12/2023;16:50:54;402;0.36;2.13;5.03;47.66
22/12/2023;16:50:57;404;0.31;2.13;5.03;47.66
22/12/2023;16:51:00;406;0.31;2.11;5.03;47.66
22/12/2023;16:51:02;408;0.00;2.14;5.03;47.66
22/12/2023;16:51:05;410;0.31;2.13;5.03;47.66
22/12/2023;16:51:07;412;0.31;2.14;5.03;47.66
22/12/2023;16:51:10;414;0.31;2.13;5.03;47.66
22/12/2023;16:51:13;416;0.31;2.11;5.03;47.66
22/12/2023;16:51:15;418;0.31;2.11;5.03;47.66
22/12/2023;16:51:18;420;0.36;2.11;5.03;47.66
22/12/2023;16:51:20;422;0.00;2.13;5.03;47.66
22/12/2023;16:51:23;424;0.26;2.14;5.03;55.86
22/12/2023;16:51:26;426;0.31;2.11;5.03;55.86
22/12/2023;16:51:28;428;0.26;2.09;5.03;55.86
22/12/2023;16:51:31;430;0.26;2.09;5.03;55.86
22/12/2023;16:51:33;432;0.26;2.09;5.03;55.86
22/12/2023;16:51:36;434;0.26;2.07;5.03;55.86
22/12/2023;16:51:39;436;0.00;2.09;5.03;55.86
22/12/2023;16:51:41;438;0.26;2.09;5.03;55.86
22/12/2023;16:51:44;440;0.26;2.09;5.03;55.86
22/12/2023;16:51:46;442;0.26;2.09;5.03;55.86
22/12/2023;16:51:49;444;0.26;2.09;5.03;55.86
22/12/2023;16:51:52;446;0.26;2.11;5.03;55.86
22/12/2023;16:51:54;448;0.26;2.09;5.03;55.86
22/12/2023;16:51:57;450;0.00;2.09;5.03;55.86
22/12/2023;16:51:59;452;0.21;2.07;5.03;55.86
22/12/2023;16:52:02;454;0.26;2.09;5.03;55.86
22/12/2023;16:52:05;456;0.26;2.10;5.03;63.67
22/12/2023;16:52:07;458;0.26;2.11;5.03;63.67
22/12/2023;16:52:10;460;0.21;2.14;5.03;63.67
22/12/2023;16:52:12;462;0.21;2.13;5.03;63.67
22/12/2023;16:52:15;464;0.26;2.20;5.03;63.67
22/12/2023;16:52:18;466;0.00;2.14;5.03;63.67
22/12/2023;16:52:20;468;0.21;2.16;5.03;63.67
22/12/2023;16:52:23;470;0.21;2.15;5.03;63.67
22/12/2023;16:52:25;472;0.16;2.14;5.03;63.67
22/12/2023;16:52:28;474;0.21;2.15;5.03;63.67
22/12/2023;16:52:31;476;0.21;2.14;5.03;63.67
22/12/2023;16:52:33;478;0.21;2.14;5.03;63.67
22/12/2023;16:52:36;480;0.00;2.13;5.03;63.67
22/12/2023;16:52:38;482;0.21;2.14;5.03;63.67
22/12/2023;16:52:41;484;0.21;2.14;5.03;63.67
22/12/2023;16:52:44;486;0.21;2.14;5.03;63.67
22/12/2023;16:52:46;488;0.21;2.11;5.03;63.67
22/12/2023;16:52:49;490;0.21;2.11;5.03;63.67
22/12/2023;16:52:51;492;0.16;2.11;5.03;63.67
22/12/2023;16:52:54;494;0.00;2.11;5.03;63.67
22/12/2023;16:52:57;496;0.21;2.10;5.03;63.67
22/12/2023;16:52:59;498;0.21;2.11;5.03;63.67
22/12/2023;16:53:02;500;0.21;2.10;5.03;63.67
22/12/2023;16:53:04;502;0.16;2.11;5.03;63.67
22/12/2023;16:53:07;504;0.21;2.10;5.03;63.67
22/12/2023;16:53:10;506;0.21;2.13;5.03;63.67
22/12/2023;16:53:12;508;0.00;2.13;5.03;63.67
22/12/2023;16:53:15;510;0.21;2.09;5.03;63.67
22/12/2023;16:53:17;512;0.16;2.11;5.03;63.67
22/12/2023;16:53:20;514;0.21;2.10;5.03;63.67
22/12/2023;16:53:23;516;0.21;2.10;5.03;63.67
22/12/2023;16:53:25;518;0.21;2.11;5.03;63.67
22/12/2023;16:53:28;520;0.16;2.11;5.03;63.67
22/12/2023;16:53:30;522;0.21;2.10;5.03;63.67
22/12/2023;16:53:33;524;0.00;2.10;5.03;63.67
22/12/2023;16:53:36;526;0.21;2.10;5.03;63.67
22/12/2023;16:53:38;528;0.16;2.11;5.03;71.88
22/12/2023;16:53:41;530;0.21;2.15;5.03;71.88
22/12/2023;16:53:43;532;0.16;2.16;5.03;71.88
22/12/2023;16:53:46;534;0.16;2.16;5.03;71.88
22/12/2023;16:53:49;536;0.16;2.16;5.03;71.88
22/12/2023;16:53:51;538;0.00;2.16;5.03;71.88
22/12/2023;16:53:54;540;0.16;2.16;5.03;71.88
22/12/2023;16:53:56;542;0.16;2.15;5.03;71.88
22/12/2023;16:53:59;544;0.16;2.15;5.03;71.88
22/12/2023;16:54:02;546;0.11;2.15;5.03;71.88
22/12/2023;16:54:04;548;0.16;2.16;5.03;71.88
22/12/2023;16:54:07;550;0.21;2.14;5.03;71.88
22/12/2023;16:54:09;552;0.00;2.15;5.03;71.88
22/12/2023;16:54:12;554;0.11;2.16;5.03;71.88
22/12/2023;16:54:15;556;0.16;2.15;5.03;71.88
22/12/2023;16:54:17;558;0.16;2.15;5.03;71.88
22/12/2023;16:54:20;560;0.16;2.14;5.03;71.88
22/12/2023;16:54:22;562;0.16;2.15;5.03;71.88
22/12/2023;16:54:25;564;0.16;2.15;5.03;71.88
22/12/2023;16:54:28;566;0.00;2.14;5.03;71.88
22/12/2023;16:54:30;568;0.16;2.14;5.03;71.88
22/12/2023;16:54:33;568;0.16;2.13;5.03;71.88
