Data;hora;Tempo(s);Vazão(L/min);Pressão(bar);Frequência(hz);DutyCycle (%)
22/12/2023;16:08:12;0;0.56;2.80;5.03;7.81
22/12/2023;16:08:14;2;0.51;2.74;5.03;7.81
22/12/2023;16:08:17;4;0.00;2.72;5.03;7.81
22/12/2023;16:08:19;6;0.51;2.72;5.03;7.81
22/12/2023;16:08:22;8;0.51;2.70;5.03;7.81
22/12/2023;16:08:25;10;0.51;2.70;5.03;7.81
22/12/2023;16:08:27;12;0.51;2.70;5.03;7.81
22/12/2023;16:08:30;14;0.46;2.71;5.03;7.81
22/12/2023;16:08:32;16;0.51;2.71;5.03;7.81
22/12/2023;16:08:35;18;0.51;2.70;5.03;7.81
22/12/2023;16:09:58;82;0.00;2.72;5.04;7.81
22/12/2023;16:10:01;84;0.58;2.75;5.03;7.81
22/12/2023;16:10:03;86;0.58;2.72;5.04;7.81
22/12/2023;16:10:06;88;0.58;2.70;5.03;7.81
22/12/2023;16:10:09;90;0.58;2.69;5.03;7.81
22/12/2023;16:10:11;92;0.53;2.70;5.03;7.81
22/12/2023;16:10:14;94;0.00;2.69;5.04;7.81
22/12/2023;16:10:16;96;0.58;2.69;5.03;7.81
22/12/2023;16:10:19;98;0.58;2.69;5.03;7.81
22/12/2023;16:10:22;100;0.58;2.69;5.03;7.81
22/12/2023;16:10:24;102;0.53;2.69;5.03;7.81
22/12/2023;16:10:27;104;0.58;2.69;5.03;7.81
22/12/2023;16:10:29;106;0.58;2.69;5.03;7.81
22/12/2023;16:10:32;108;0.00;2.69;5.03;7.81
22/12/2023;16:10:35;110;0.58;2.69;5.03;7.81
22/12/2023;16:10:37;112;0.53;2.69;5.03;7.81
22/12/2023;16:10:40;114;0.58;2.69;5.03;7.81
22/12/2023;16:10:42;116;0.58;2.70;5.03;7.81
22/12/2023;16:10:45;118;0.53;2.69;5.03;7.81
22/12/2023;16:10:48;120;0.58;2.69;5.03;7.81
22/12/2023;16:10:50;122;0.58;2.70;5.03;7.81
22/12/2023;16:10:53;124;0.00;2.70;5.03;7.81
22/12/2023;16:10:55;126;0.58;2.70;5.03;7.81
22/12/2023;16:10:58;128;0.58;2.69;5.03;16.02
22/12/2023;16:11:01;130;0.53;2.74;5.02;16.02
22/12/2023;16:11:03;132;0.58;2.74;5.03;16.02
22/12/2023;16:11:06;134;0.53;2.75;5.04;16.02
22/12/2023;16:11:08;136;0.58;2.71;5.03;16.02
22/12/2023;16:11:11;138;0.00;2.71;5.04;16.02
22/12/2023;16:11:14;140;0.53;2.71;5.03;16.02
22/12/2023;16:11:16;142;0.53;2.71;5.03;16.02
22/12/2023;16:11:19;144;0.58;2.72;5.03;16.02
22/12/2023;16:11:21;146;0.53;2.71;5.03;16.02
22/12/2023;16:11:24;148;0.58;2.71;5.04;16.02
22/12/2023;16:11:27;150;0.53;2.71;5.03;16.02
22/12/2023;16:11:29;152;0.00;2.75;5.03;16.02
22/12/2023;16:11:32;154;0.53;2.75;5.04;16.02
22/12/2023;16:11:34;156;0.58;2.76;5.03;16.02
22/12/2023;16:11:37;158;0.58;2.78;5.04;16.02
22/12/2023;16:11:40;160;0.53;2.76;5.03;16.02
22/12/2023;16:11:42;162;0.58;2.75;5.04;16.02
22/12/2023;16:11:45;164;0.53;2.75;5.03;16.02
22/12/2023;16:11:47;166;0.00;2.74;5.03;16.02
22/12/2023;16:11:50;168;0.58;2.74;5.03;16.02
22/12/2023;16:11:53;170;0.53;2.74;5.03;16.02
22/12/2023;16:11:55;172;0.58;2.75;5.03;16.02
22/12/2023;16:11:58;174;0.53;2.75;5.03;16.02
22/12/2023;16:12:00;176;0.58;2.72;5.03;16.02
22/12/2023;16:12:03;178;0.53;2.75;5.03;16.02
22/12/2023;16:12:06;180;0.00;2.72;5.03;16.02
22/12/2023;16:12:08;182;0.58;2.74;5.04;16.02
22/12/2023;16:12:11;184;0.58;2.72;5.03;16.02
22/12/2023;16:12:13;186;0.53;2.70;5.03;23.83
22/12/2023;16:12:16;188;0.58;2.76;5.03;23.83
22/12/2023;16:12:19;190;0.53;2.79;5.03;23.83
22/12/2023;16:12:21;192;0.53;2.79;5.04;23.83
22/12/2023;16:12:24;194;0.53;2.79;5.04;23.83
22/12/2023;16:12:26;196;0.00;2.79;5.02;23.83
22/12/2023;16:12:29;198;0.53;2.78;5.03;23.83
22/12/2023;16:12:32;200;0.53;2.78;5.03;23.83
22/12/2023;16:12:34;202;0.53;2.78;5.03;23.83
22/12/2023;16:12:37;204;0.53;2.79;5.04;23.83
22/12/2023;16:12:39;206;0.53;2.78;5.03;23.83
22/12/2023;16:12:42;208;0.53;2.76;5.03;23.83
22/12/2023;16:12:45;210;0.00;2.78;5.01;23.83
22/12/2023;16:12:47;212;0.53;2.76;5.03;23.83
22/12/2023;16:12:50;214;0.53;2.78;5.03;23.83
22/12/2023;16:12:52;216;0.53;2.78;5.03;23.83
22/12/2023;16:12:55;218;0.53;2.76;5.03;23.83
22/12/2023;16:12:58;220;0.53;2.76;5.04;23.83
22/12/2023;16:13:00;222;0.53;2.78;5.03;23.83
22/12/2023;16:13:03;224;0.00;2.75;5.04;23.83
22/12/2023;16:13:05;226;0.53;2.76;5.03;23.83
22/12/2023;16:13:08;228;0.53;2.75;5.03;23.83
22/12/2023;16:13:11;230;0.53;2.78;5.04;23.83
22/12/2023;16:13:13;232;0.53;2.76;5.04;23.83
22/12/2023;16:13:16;234;0.48;2.75;5.04;23.83
22/12/2023;16:13:18;236;0.53;2.75;5.04;23.83
22/12/2023;16:13:21;238;0.00;2.75;5.04;23.83
22/12/2023;16:13:24;240;0.53;2.75;5.04;23.83
22/12/2023;16:13:26;242;0.53;2.75;5.04;23.83
22/12/2023;16:13:29;244;0.53;2.75;5.03;23.83
22/12/2023;16:13:31;246;0.53;2.72;5.03;23.83
22/12/2023;16:13:34;248;0.53;2.72;5.03;23.83
22/12/2023;16:13:37;250;0.53;2.71;5.04;23.83
22/12/2023;16:13:39;252;0.53;2.69;5.03;23.83
22/12/2023;16:13:42;254;0.00;2.69;5.03;23.83
22/12/2023;16:13:44;256;0.48;2.65;5.03;23.83
22/12/2023;16:13:47;258;0.48;2.70;5.03;23.83
22/12/2023;16:13:50;260;0.53;2.69;5.03;23.83
22/12/2023;16:13:52;262;0.48;2.70;5.03;23.83
22/12/2023;16:13:55;264;0.53;2.70;5.03;23.83
22/12/2023;16:13:57;266;0.48;2.70;5.03;23.83
22/12/2023;16:14:00;268;0.00;2.69;5.03;23.83
22/12/2023;16:14:03;270;0.53;2.70;5.03;23.83
22/12/2023;16:14:05;272;0.48;2.69;5.04;23.83
22/12/2023;16:14:08;274;0.53;2.69;5.03;23.83
22/12/2023;16:14:10;276;0.48;2.70;5.04;23.83
22/12/2023;16:14:13;278;0.53;2.67;5.02;23.83
22/12/2023;16:14:16;280;0.48;2.66;5.01;23.83
22/12/2023;16:14:18;282;0.00;2.66;5.03;23.83
22/12/2023;16:14:21;284;0.53;2.69;5.03;23.83
22/12/2023;16:14:23;286;0.48;2.70;5.03;23.83
22/12/2023;16:14:26;288;0.53;2.70;5.03;23.83
22/12/2023;16:14:29;290;0.48;2.71;5.02;23.83
22/12/2023;16:14:31;292;0.53;2.71;5.04;23.83
22/12/2023;16:14:34;294;0.48;2.71;5.04;23.83
22/12/2023;16:14:36;296;0.00;2.71;5.02;23.83
22/12/2023;16:14:39;298;0.53;2.71;5.03;23.83
