Data;hora;Tempo(s);Vazão(L/min);Pressão(bar);Frequência(hz);DutyCycle (%)
22/12/2023;16:27:33;192;0.48;2.74;6.97;32.03
22/12/2023;16:27:35;194;0.00;2.74;7.04;32.03
22/12/2023;16:27:38;196;0.48;2.76;7.07;39.84
22/12/2023;16:27:40;198;0.48;2.78;6.95;39.84
22/12/2023;16:27:42;200;0.48;2.78;7.05;39.84
22/12/2023;16:27:45;202;0.43;2.76;7.12;39.84
22/12/2023;16:27:47;204;0.48;2.76;7.03;39.84
22/12/2023;16:27:50;206;0.00;2.78;6.96;39.84
22/12/2023;16:27:52;208;0.43;2.76;7.09;39.84
22/12/2023;16:27:55;210;0.48;2.76;7.13;39.84
22/12/2023;16:27:57;212;0.43;2.76;7.00;39.84
22/12/2023;16:27:59;214;0.48;2.78;7.03;39.84
22/12/2023;16:28:02;216;0.00;2.76;7.11;39.84
22/12/2023;16:28:04;218;0.43;2.76;6.99;39.84
22/12/2023;16:28:07;220;0.48;2.76;7.06;39.84
22/12/2023;16:28:09;222;0.48;2.76;7.11;39.84
22/12/2023;16:28:12;224;0.43;2.78;6.99;39.84
22/12/2023;16:28:14;226;0.00;2.79;7.08;39.84
22/12/2023;16:28:16;228;0.43;2.78;7.07;39.84
22/12/2023;16:28:19;230;0.48;2.79;6.99;39.84
22/12/2023;16:28:21;232;0.48;2.78;7.12;39.84
22/12/2023;16:28:24;234;0.43;2.76;7.04;47.66
22/12/2023;16:28:26;236;0.00;2.82;7.00;47.66
22/12/2023;16:28:29;238;0.43;2.80;7.13;47.66
22/12/2023;16:28:31;240;0.43;2.80;7.06;47.66
22/12/2023;16:28:34;242;0.43;2.82;6.97;47.66
22/12/2023;16:28:36;244;0.43;2.82;7.12;47.66
22/12/2023;16:28:38;246;0.00;2.82;7.05;47.66
22/12/2023;16:28:41;248;0.48;2.82;6.94;47.66
22/12/2023;16:28:43;250;0.43;2.80;7.10;47.66
22/12/2023;16:28:46;252;0.43;2.80;7.14;47.66
22/12/2023;16:28:48;254;0.43;2.80;6.98;47.66
22/12/2023;16:28:51;256;0.00;2.80;6.95;47.66
22/12/2023;16:28:53;258;0.43;2.80;7.11;47.66
22/12/2023;16:28:55;260;0.43;2.80;7.13;47.66
22/12/2023;16:28:58;262;0.43;2.75;6.98;47.66
22/12/2023;16:29:00;264;0.43;2.75;7.04;47.66
22/12/2023;16:29:03;266;0.00;2.75;7.12;47.66
22/12/2023;16:29:05;268;0.43;2.74;7.09;47.66
22/12/2023;16:29:08;270;0.43;2.74;6.93;47.66
22/12/2023;16:29:10;272;0.43;2.78;7.12;55.86
22/12/2023;16:29:12;274;0.38;2.79;7.14;55.86
22/12/2023;16:29:15;276;0.43;2.78;7.01;55.86
22/12/2023;16:29:17;278;0.00;2.80;7.00;55.86
22/12/2023;16:29:20;280;0.38;2.79;7.14;55.86
22/12/2023;16:29:22;282;0.38;2.80;7.15;55.86
22/12/2023;16:29:25;284;0.38;2.79;6.91;55.86
22/12/2023;16:29:27;286;0.38;2.80;7.10;55.86
22/12/2023;16:29:29;288;0.00;2.78;7.15;55.86
22/12/2023;16:29:32;290;0.43;2.79;6.91;55.86
22/12/2023;16:29:34;292;0.38;2.80;7.05;55.86
22/12/2023;16:29:37;294;0.38;2.79;7.17;55.86
22/12/2023;16:29:39;296;0.43;2.78;7.01;55.86
22/12/2023;16:29:42;298;0.00;2.78;6.87;55.86
22/12/2023;16:29:44;300;0.38;2.79;7.14;55.86
22/12/2023;16:29:46;302;0.38;2.78;7.13;55.86
22/12/2023;16:29:49;304;0.38;2.79;6.89;55.86
22/12/2023;16:29:51;306;0.38;2.82;7.19;63.67
22/12/2023;16:29:54;308;0.00;2.84;7.07;63.67
22/12/2023;16:29:56;310;0.33;2.83;6.84;63.67
22/12/2023;16:29:59;312;0.33;2.82;7.13;63.67
22/12/2023;16:30:01;314;0.33;2.82;7.23;63.67
22/12/2023;16:30:03;316;0.28;2.83;6.88;63.67
22/12/2023;16:30:06;318;0.00;2.84;6.79;63.67
22/12/2023;16:30:08;320;0.33;2.84;7.23;63.67
22/12/2023;16:30:11;322;0.33;2.83;7.23;63.67
22/12/2023;16:30:13;324;0.28;2.83;7.18;63.67
22/12/2023;16:30:16;326;0.33;2.84;6.77;63.67
22/12/2023;16:30:18;328;0.00;2.82;6.66;63.67
22/12/2023;16:30:20;330;0.28;2.80;7.21;63.67
22/12/2023;16:30:23;332;0.28;2.82;7.28;63.67
22/12/2023;16:30:25;334;0.33;2.80;6.79;63.67
22/12/2023;16:30:28;336;0.28;2.79;6.67;63.67
22/12/2023;16:30:30;338;0.00;2.80;7.27;63.67
22/12/2023;16:30:33;340;0.33;2.79;7.38;63.67
22/12/2023;16:30:35;342;0.28;2.79;6.65;63.67
22/12/2023;16:30:37;344;0.28;2.79;7.33;63.67
22/12/2023;16:30:40;346;0.28;2.75;7.43;63.67
22/12/2023;16:30:42;348;0.00;2.74;6.74;63.67
22/12/2023;16:30:45;350;0.28;2.72;7.30;63.67
22/12/2023;16:30:47;352;0.28;2.74;7.42;63.67
22/12/2023;16:30:50;354;0.28;2.72;7.47;63.67
22/12/2023;16:30:52;356;0.28;2.72;6.65;63.67
22/12/2023;16:30:54;358;0.28;2.74;7.45;71.88
22/12/2023;16:30:57;360;0.00;2.72;6.74;71.88
22/12/2023;16:30:59;362;0.28;2.72;6.64;71.88
22/12/2023;16:31:02;364;0.28;2.71;7.39;71.88
22/12/2023;16:31:04;366;0.28;2.74;7.49;71.88
22/12/2023;16:31:07;368;0.28;2.72;6.62;71.88
22/12/2023;16:31:09;370;0.00;2.72;6.60;71.88
22/12/2023;16:31:11;372;0.28;2.74;7.38;71.88
22/12/2023;16:31:14;374;0.28;2.72;6.65;71.88
22/12/2023;16:31:16;376;0.28;2.72;6.60;71.88
22/12/2023;16:31:19;378;0.28;2.72;7.41;71.88
22/12/2023;16:31:21;380;0.00;2.71;11.57;71.88
22/12/2023;16:31:24;382;0.28;2.72;10.73;71.88
22/12/2023;16:31:26;384;0.28;2.72;7.42;71.88
22/12/2023;16:31:28;386;0.28;2.72;7.49;71.88
22/12/2023;16:31:31;388;0.28;2.72;7.04;71.88
22/12/2023;16:31:33;390;0.00;2.71;7.04;71.88
22/12/2023;16:31:36;392;0.28;2.72;7.06;71.88
22/12/2023;16:31:38;394;0.28;2.72;7.05;71.88
22/12/2023;16:31:41;396;0.28;2.72;7.04;71.88
22/12/2023;16:31:43;398;0.28;2.72;7.05;71.88
22/12/2023;16:31:45;400;0.00;2.72;7.05;71.88
22/12/2023;16:31:48;402;0.28;2.72;7.04;71.88
22/12/2023;16:31:50;404;0.33;2.70;7.04;71.88
22/12/2023;16:31:53;406;0.28;2.72;7.05;71.88
22/12/2023;16:31:55;408;0.28;2.71;7.05;71.88
22/12/2023;16:31:58;410;0.00;2.71;7.05;71.88
22/12/2023;16:32:00;412;0.28;2.72;7.04;71.88
22/12/2023;16:32:02;414;0.28;2.72;7.05;71.88
22/12/2023;16:32:05;416;0.28;2.72;7.05;71.88
22/12/2023;16:32:07;418;0.28;2.71;7.04;71.88
22/12/2023;16:32:10;420;0.00;2.72;6.03;71.88
22/12/2023;16:32:12;422;0.33;2.71;9.50;71.88
22/12/2023;16:32:15;424;0.28;2.72;7.05;71.88
22/12/2023;16:32:17;426;0.28;2.71;7.03;71.88
22/12/2023;16:32:19;428;0.28;2.71;7.05;71.88
22/12/2023;16:32:22;430;0.00;2.70;7.06;71.88
22/12/2023;16:32:24;432;0.28;2.71;7.04;71.88
22/12/2023;16:32:27;434;0.28;2.71;7.05;71.88
22/12/2023;16:32:29;436;0.28;2.71;7.05;71.88
22/12/2023;16:32:32;438;0.28;2.71;7.05;71.88
22/12/2023;16:32:34;440;0.28;2.71;7.03;71.88
22/12/2023;16:32:36;442;0.00;2.70;11.96;71.88
22/12/2023;16:32:39;444;0.28;2.70;7.05;71.88
22/12/2023;16:32:41;446;0.28;2.69;7.04;71.88
22/12/2023;16:32:44;448;0.28;2.71;7.04;71.88
22/12/2023;16:32:46;450;0.28;2.70;7.05;71.88
22/12/2023;16:32:49;452;0.00;2.70;7.05;71.88
22/12/2023;16:32:51;454;0.33;2.70;7.04;71.88
22/12/2023;16:32:53;456;0.28;2.69;7.05;71.88
22/12/2023;16:32:56;458;0.28;2.69;7.04;71.88
22/12/2023;16:32:58;460;0.28;2.70;7.04;71.88
22/12/2023;16:33:01;462;0.00;2.71;7.05;71.88
22/12/2023;16:33:03;464;0.28;2.70;7.04;71.88
