Data;hora;Tempo(s);Vazão(L/min);Pressão(bar);Frequência(hz);DutyCycle (%)
22/12/2023;13:01:37;0;-0.02;2.84;10.07;7.81
22/12/2023;13:01:39;2;0.00;2.84;10.07;7.81
22/12/2023;13:01:42;4;-0.02;2.79;10.07;7.81
22/12/2023;13:01:44;6;-0.07;2.79;10.07;7.81
22/12/2023;13:01:46;8;-0.02;2.79;10.07;7.81
22/12/2023;13:01:49;10;0.00;2.79;10.07;7.81
22/12/2023;13:01:51;12;-0.02;2.79;10.07;7.81
22/12/2023;13:01:53;14;-0.02;2.79;10.07;7.81
22/12/2023;13:01:55;16;-0.07;2.78;10.07;7.81
22/12/2023;13:01:58;18;0.00;2.80;10.07;7.81
22/12/2023;13:02:00;20;-0.02;2.78;10.07;7.81
22/12/2023;13:02:02;22;-0.02;2.80;10.07;7.81
22/12/2023;13:02:04;24;-0.02;2.80;10.07;7.81
22/12/2023;13:02:07;26;0.00;2.78;10.07;7.81
22/12/2023;13:02:09;28;-0.02;2.79;10.07;7.81
22/12/2023;13:02:11;30;-0.02;2.80;10.07;7.81
22/12/2023;13:02:14;32;-0.07;2.78;10.07;7.81
22/12/2023;13:02:16;34;0.00;2.78;10.07;7.81
22/12/2023;13:02:18;36;-0.02;2.78;10.07;7.81
22/12/2023;13:02:20;38;-0.02;2.78;10.07;7.81
22/12/2023;13:02:22;40;-0.02;2.76;10.07;7.81
22/12/2023;13:02:25;42;0.00;2.76;10.07;7.81
22/12/2023;13:02:27;44;-0.07;2.78;10.07;7.81
22/12/2023;13:02:29;46;-0.02;2.76;10.07;7.81
22/12/2023;13:02:32;48;-0.02;2.78;10.07;7.81
22/12/2023;13:02:34;50;0.00;2.71;10.07;7.81
22/12/2023;13:02:36;52;0.03;2.69;10.07;16.02
22/12/2023;13:02:39;54;0.03;2.70;10.07;16.02
22/12/2023;13:02:41;56;0.08;2.69;10.07;16.02
22/12/2023;13:02:44;58;0.03;2.69;10.07;16.02
22/12/2023;13:02:46;60;0.00;2.71;10.07;16.02
22/12/2023;13:02:48;62;0.08;2.69;10.07;16.02
22/12/2023;13:02:51;64;0.03;2.67;10.07;16.02
22/12/2023;13:02:53;66;0.08;2.66;10.07;16.02
22/12/2023;13:02:56;68;0.08;2.72;10.07;16.02
22/12/2023;13:02:58;70;0.00;2.74;10.07;16.02
22/12/2023;13:03:00;72;0.03;2.74;10.07;16.02
22/12/2023;13:03:03;74;0.08;2.76;10.07;16.02
22/12/2023;13:03:05;76;0.08;2.75;10.07;16.02
22/12/2023;13:03:08;78;0.00;2.78;10.07;16.02
22/12/2023;13:03:10;80;0.08;2.76;10.07;16.02
22/12/2023;13:03:12;82;0.08;2.76;10.07;16.02
22/12/2023;13:03:15;84;0.08;2.76;10.07;16.02
22/12/2023;13:03:17;86;0.08;2.78;10.07;16.02
22/12/2023;13:03:19;88;0.00;2.76;10.07;16.02
22/12/2023;13:03:22;90;0.08;2.76;10.07;16.02
22/12/2023;13:03:24;92;0.08;2.79;10.07;16.02
22/12/2023;13:03:27;94;0.08;2.78;10.07;16.02
22/12/2023;13:03:29;96;0.08;2.78;10.07;16.02
22/12/2023;13:03:32;98;0.00;2.76;10.07;16.02
22/12/2023;13:03:34;100;0.08;2.76;10.07;16.02
22/12/2023;13:03:36;102;0.08;2.76;10.07;16.02
22/12/2023;13:03:39;104;0.13;2.72;10.07;23.83
22/12/2023;13:03:41;106;0.13;2.72;10.07;23.83
22/12/2023;13:03:43;108;0.00;2.74;10.07;23.83
22/12/2023;13:03:45;110;0.13;2.72;10.07;23.83
22/12/2023;13:03:48;112;0.13;2.72;10.07;23.83
22/12/2023;13:03:50;114;0.13;2.74;10.07;23.83
22/12/2023;13:03:52;116;0.00;2.72;10.07;23.83
22/12/2023;13:03:55;118;0.18;2.72;10.07;23.83
22/12/2023;13:03:57;120;0.13;2.75;10.07;23.83
22/12/2023;13:03:59;122;0.13;2.72;10.07;23.83
22/12/2023;13:04:01;124;0.00;2.72;10.07;23.83
22/12/2023;13:04:04;126;0.13;2.72;10.07;23.83
22/12/2023;13:04:06;128;0.13;2.74;10.07;23.83
22/12/2023;13:04:08;130;0.13;2.74;10.07;23.83
22/12/2023;13:04:11;132;0.00;2.76;10.07;23.83
22/12/2023;13:04:13;134;0.18;2.79;10.07;23.83
22/12/2023;13:04:15;136;0.13;2.76;10.07;23.83
22/12/2023;13:04:17;138;0.13;2.79;10.07;23.83
22/12/2023;13:04:20;140;0.00;2.78;10.07;23.83
22/12/2023;13:04:22;142;0.18;2.76;10.07;23.83
22/12/2023;13:04:24;144;0.13;2.79;10.07;23.83
22/12/2023;13:04:27;146;0.18;2.78;10.07;23.83
22/12/2023;13:04:29;148;0.00;2.78;10.07;23.83
22/12/2023;13:04:31;150;0.13;2.78;10.07;23.83
22/12/2023;13:04:33;152;0.13;2.76;10.07;23.83
22/12/2023;13:04:36;154;0.18;2.76;10.07;23.83
22/12/2023;13:04:38;156;0.00;2.78;10.07;23.83
22/12/2023;13:04:40;158;0.13;2.79;10.07;23.83
22/12/2023;13:04:42;160;0.13;2.75;10.07;32.04
22/12/2023;13:04:45;162;0.18;2.74;10.07;32.04
22/12/2023;13:04:47;164;0.00;2.74;10.07;32.04
22/12/2023;13:04:49;166;0.18;2.74;10.07;32.04
22/12/2023;13:04:52;168;0.18;2.76;10.07;32.04
22/12/2023;13:04:54;170;0.23;2.74;10.07;32.04
22/12/2023;13:04:56;172;0.18;2.75;10.07;32.04
22/12/2023;13:04:59;174;0.00;2.74;10.07;32.04
22/12/2023;13:05:01;176;0.18;2.74;10.07;32.04
22/12/2023;13:05:03;178;0.18;2.74;10.07;32.04
22/12/2023;13:05:05;180;0.00;2.75;10.07;32.04
22/12/2023;13:05:07;182;0.18;2.75;10.07;32.04
22/12/2023;13:05:10;184;0.18;2.75;10.07;32.04
22/12/2023;13:05:12;186;0.23;2.75;10.07;32.04
22/12/2023;13:05:14;188;0.18;2.76;10.07;32.04
22/12/2023;13:05:17;190;0.00;2.74;10.07;32.04
22/12/2023;13:05:19;192;0.18;2.75;10.07;32.04
22/12/2023;13:05:21;194;0.18;2.74;10.07;32.04
22/12/2023;13:05:23;196;0.00;2.72;10.07;32.04
22/12/2023;13:05:26;198;0.23;2.74;10.07;39.85
22/12/2023;13:05:28;200;0.18;2.72;10.07;39.85
22/12/2023;13:05:30;202;0.23;2.74;10.07;39.84
22/12/2023;13:05:32;204;0.00;2.72;10.07;39.85
22/12/2023;13:05:35;206;0.23;2.72;10.07;39.85
22/12/2023;13:05:37;208;0.18;2.72;10.07;39.84
22/12/2023;13:05:39;210;0.23;2.74;10.07;39.85
22/12/2023;13:05:42;212;0.23;2.74;10.07;39.85
22/12/2023;13:05:44;214;0.00;2.80;10.07;39.84
