Data;hora;Tempo(s);Vazão(L/min);Pressão(bar);Frequência(hz);DutyCycle (%)
22/12/2023;12:23:46;0;0.50;2.05;10.89;0.27
22/12/2023;12:23:49;2;0.45;2.29;10.07;7.81
22/12/2023;12:23:51;4;0.50;2.29;10.07;7.82
22/12/2023;12:23:53;6;0.45;2.29;10.07;7.81
22/12/2023;12:23:56;8;0.31;2.29;10.07;7.81
22/12/2023;12:23:58;10;0.45;2.29;10.07;7.81
22/12/2023;12:24:00;12;0.50;2.28;10.07;7.82
22/12/2023;12:24:02;14;0.45;2.28;10.07;7.81
22/12/2023;12:24:05;16;0.50;2.27;10.07;7.81
22/12/2023;12:24:07;18;0.31;2.27;10.07;7.82
22/12/2023;12:24:09;20;0.16;2.18;10.07;7.81
22/12/2023;12:24:12;22;0.11;2.16;128.80;99.96
22/12/2023;12:24:14;24;0.16;2.16;10.07;7.81
22/12/2023;12:24:16;26;0.11;2.10;10.07;7.82
22/12/2023;12:24:18;28;0.11;2.02;10.07;7.82
22/12/2023;12:24:21;30;0.11;2.01;10.07;7.81
22/12/2023;12:24:23;32;0.11;1.98;10.07;7.81
22/12/2023;12:24:25;34;0.11;1.97;10.07;7.82
22/12/2023;12:24:28;36;0.06;1.97;10.07;7.81
22/12/2023;12:24:30;38;0.06;1.98;10.07;7.81
22/12/2023;12:24:32;40;0.06;1.97;10.07;7.82
22/12/2023;12:24:35;42;0.06;1.97;10.07;7.81
22/12/2023;12:24:37;44;0.11;1.96;10.07;7.81
22/12/2023;12:24:39;46;0.06;1.97;10.07;7.82
22/12/2023;12:24:41;48;0.06;1.96;10.07;7.81
22/12/2023;12:24:44;50;0.06;1.97;10.07;16.02
22/12/2023;12:24:46;52;0.06;1.89;10.07;16.02
22/12/2023;12:24:48;54;0.11;1.89;10.07;16.02
22/12/2023;12:24:51;56;0.11;1.92;11.98;0.01
22/12/2023;12:24:53;58;0.11;1.92;10.07;16.02
22/12/2023;12:24:55;60;0.16;1.92;10.07;16.01
22/12/2023;12:24:57;62;0.16;1.90;10.07;16.02
22/12/2023;12:25:00;64;0.11;1.90;10.07;16.02
22/12/2023;12:25:02;66;0.16;1.90;11.98;0.02
22/12/2023;12:25:04;68;0.11;1.90;10.07;16.02
